#q2lo q2hi qTlo qThi PDF0  uncertainty
124.98 124.984 40 45 5.232553129188688e-09 4.864223466866255e-13
124.98 124.984 45 50 3.451278571830101e-09 3.194660204975297e-13
124.98 124.984 50 55 2.135650147300194e-09 1.953924430576713e-13
124.98 124.984 55 60 1.160217300302653e-09 1.030342279774506e-13
124.98 124.984 60 65 4.35894973717023e-10 3.440471211155129e-14
124.98 124.984 65 70 -1.013162261621197e-10 4.723494725653677e-15
124.98 124.984 70 75 -4.979557949008325e-10 3.527241964986153e-15
124.98 124.984 75 80 -7.882288271121179e-10 2.675334929591458e-15
124.98 124.984 80 85 -9.975509263725061e-10 2.055724569843513e-15
124.98 124.984 85 90 -1.144995138521864e-09 1.597398635770382e-15
124.98 124.984 90 95 -1.244988627636961e-09 1.250895775170108e-15
124.98 124.984 95 100 -1.308538023474956e-09 1.307376848427164e-13
124.984 124.988 0 5 4.618987210024717e-08 1.549713298932778e-12
124.984 124.988 5 10 7.967347651042507e-08 4.130799571467412e-14
124.984 124.988 10 15 6.762452403802476e-08 1.101200511356744e-12
124.984 124.988 15 20 5.026562370378871e-08 4.167617717360093e-13
124.984 124.988 20 25 3.614779002532059e-08 1.961375850534698e-13
124.984 124.988 25 30 2.570874657287324e-08 1.536903417177638e-13
124.984 124.988 30 35 1.813942485197459e-08 9.459948066330148e-14
124.984 124.988 35 40 1.264890512800705e-08 6.159481994332526e-14
124.984 124.988 40 45 8.643003262720286e-09 4.175401911929615e-14
124.984 124.988 45 50 5.700873292219934e-09 2.915711402643075e-14
124.984 124.988 50 55 3.527835845531262e-09 2.08151791757757e-14
124.984 124.988 55 60 1.916691023880695e-09 1.509784269750998e-14
124.984 124.988 60 65 7.203010792143555e-10 1.091872613518401e-14
124.984 124.988 65 70 -1.670470473083384e-10 7.673684911676148e-15
124.984 124.988 70 75 -8.222027586377371e-10 5.450788810165023e-15
124.984 124.988 75 80 -1.301672576474947e-09 3.862682826758192e-15
124.984 124.988 80 85 -1.647434712371549e-09 2.708754320462669e-15
124.984 124.988 85 90 -1.890991732831283e-09 1.860076198237555e-15
124.984 124.988 90 95 -2.056172794204345e-09 1.226177975893122e-15
124.984 124.988 95 100 -2.161155846748726e-09 7.52328486366455e-16
124.988 124.992 0 5 9.024658500493123e-08 2.696054926313825e-12
124.988 124.992 5 10 1.556693665749092e-07 5.58175904006339e-13
124.988 124.992 10 15 1.321293262228991e-07 2.519596096901114e-12
124.988 124.992 15 20 9.821339986297618e-08 1.101847703675168e-12
124.988 124.992 20 25 7.062943034524313e-08 1.591435907269557e-13
124.988 124.992 25 30 5.023302929586333e-08 4.494207498200292e-13
124.988 124.992 30 35 3.544351627663444e-08 2.905337869944437e-13
124.988 124.992 35 40 2.471564212568372e-08 1.942006614556708e-13
124.988 124.992 40 45 1.688849251717947e-08 1.320520519239874e-13
124.988 124.992 45 50 1.113981082365964e-08 9.019814266086213e-14
124.988 124.992 50 55 6.893842174458742e-09 6.113175137624109e-14
124.988 124.992 55 60 3.745749422206712e-09 4.047894530005109e-14
124.988 124.992 60 65 1.408046090037678e-09 2.527042048079384e-14
124.988 124.992 65 70 -3.258173311546387e-10 1.371169253257746e-14
124.988 124.992 70 75 -1.605995225212317e-09 5.509900291585595e-15
124.988 124.992 75 80 -2.542894965617209e-09 4.181570765534196e-16
124.988 124.992 80 85 -3.218537593244143e-09 4.70948102739248e-15
124.988 124.992 85 90 -3.694476088171565e-09 7.800884941812421e-15
124.988 124.992 90 95 -4.017270521268399e-09 1.000926752962996e-14
124.988 124.992 95 100 -4.222439152842848e-09 1.154880855919727e-14
124.992 124.994 0 5 4.326756732097266e-08 1.459972245088314e-12
124.992 124.994 5 10 7.463427546596602e-08 2.936166616684151e-14
124.992 124.994 10 15 6.334879652514698e-08 1.025625221871137e-12
124.992 124.994 15 20 4.708835384912463e-08 3.852525153118701e-13
124.992 124.994 20 25 3.386350213371569e-08 1.883678567611299e-13
124.992 124.994 25 30 2.408456246514997e-08 1.412278680874109e-13
124.992 124.994 30 35 1.69937732790196e-08 8.665663055934643e-14
