#q2lo q2hi qTlo qThi PDF0  uncertainty
124.994 124.996 15 20 1.124359983849994e-08 1.861021148342405e-13
124.994 124.996 20 25 8.076972439962777e-09 2.719236046135498e-14
124.994 124.996 25 30 5.739776177511622e-09 8.223704112026638e-14
124.994 124.996 30 35 4.046812029499455e-09 5.50187938480813e-14
124.994 124.996 35 40 2.819612014916945e-09 3.74043643607633e-14
124.996 124.998 0 5 1.364483171307087e-08 7.013309342158582e-13
124.996 124.998 5 10 2.337421010087018e-08 1.727520880404172e-12
124.996 124.998 10 15 1.976318015586587e-08 1.739649587372044e-12
124.996 124.998 15 20 1.46626937371423e-08 1.185887374177356e-12
124.996 124.998 20 25 1.053241144619436e-08 7.227337824834617e-13
124.996 124.998 25 30 7.484187563457877e-09 5.899477475692832e-13
124.996 124.998 30 35 5.276297572660423e-09 4.123677236498386e-13
124.996 124.998 35 40 3.675912170481049e-09 2.862060023263424e-13
124.998 125 0 5 9.284500837909614e-09 8.601055216203915e-14
124.998 125 5 10 1.589805842416979e-08 9.695754569735686e-16
124.998 125 10 15 1.343557045006808e-08 7.93390294108988e-14
124.998 125 15 20 9.963718138082117e-09 2.930461115578882e-14
124.998 125 20 25 7.154040807662272e-09 1.531927793212623e-14
124.998 125 25 30 5.081397691852789e-09 1.059259172087339e-14
124.998 125 30 35 3.580615191804441e-09 6.455218819371112e-15
124.998 125 35 40 2.493098911146198e-09 4.179051382665054e-15
125 125.002 0 5 -1.349932410732474e-08 1.346228759063809e-13
125 125.002 5 10 -2.31395138379311e-08 1.001881842829774e-15
125 125.002 10 15 -1.957837916705304e-08 1.238479915200483e-13
125 125.002 15 20 -1.453451283869066e-08 4.561352743676045e-14
125 125.002 20 25 -1.044641581039029e-08 2.42610197434194e-14
125 125.002 25 30 -7.427637038561483e-09 1.645440508363123e-14
125 125.002 30 35 -5.239989653854388e-09 1.00148668789781e-14
125 125.002 35 40 -3.653613109866946e-09 6.479539402175251e-15
125.002 125.004 0 5 -1.543932829848541e-08 6.86654039766159e-13
125.002 125.004 5 10 -2.645768350370925e-08 1.777069228933195e-12
125.002 125.004 10 15 -2.237916982323977e-08 1.821530443505595e-12
125.002 125.004 15 20 -1.660945160335813e-08 1.231846695039335e-12
125.002 125.004 20 25 -1.193483117071781e-08 7.373820693185009e-13
125.002 125.004 25 30 -8.483691553415919e-09 6.113503605486701e-13
125.002 125.004 30 35 -5.983276558187448e-09 4.270016598185933e-13
125.002 125.004 35 40 -4.170417230174924e-09 2.962886224302671e-13
125.004 125.006 0 5 -1.126600203344481e-08 1.763062269229582e-13
125.004 125.006 5 10 -1.930494964042177e-08 1.657134506001875e-13
125.004 125.006 10 15 -1.632801836931886e-08 3.882938696119809e-13
125.004 125.006 15 20 -1.211771494671155e-08 1.947413195633853e-13
125.004 125.006 20 25 -8.706806435409576e-09 2.489172042631412e-14
125.004 125.006 25 30 -6.18875318282791e-09 8.564568930623498e-14
125.004 125.006 30 35 -4.36445949546751e-09 5.719109710556085e-14
125.004 125.006 35 40 -3.04185376503193e-09 3.884825495245935e-14
125.006 125.008 0 5 -8.495438604927133e-09 1.98365523133954e-13
125.006 125.008 5 10 -1.455711226846841e-08 2.288426293254199e-14
125.006 125.008 10 15 -1.231202357630362e-08 2.117738264797847e-13
125.006 125.008 15 20 -9.137077996541398e-09 8.472049259122351e-14
125.006 125.008 20 25 -6.56502805430497e-09 2.832496004503867e-14
125.006 125.008 25 30 -4.666285473243665e-09 3.256045590667246e-14
125.006 125.008 30 35 -3.290697949984027e-09 2.047581719810632e-14
125.006 125.008 35 40 -2.293416970367883e-09 1.34874132018271e-14
125.008 125.01 0 5 -6.748382815565404e-09 1.677447853993589e-13
125.008 125.01 5 10 -1.156338515080808e-08 4.623630404206118e-15
125.008 125.01 10 15 -9.779900174035391e-09 1.588116440007885e-13
125.008 125.01 15 20 -7.257851072510758e-09 5.954059633282149e-14
125.008 125.01 20 25 -5.214746727287589e-09 2.902445346413825e-14
125.008 125.01 25 30 -3.706495831195695e-09 2.178869044454417e-14
125.008 125.01 30 35 -2.613817751678025e-09 1.336428263576189e-14
125.008 125.01 35 40 -1.821647226692534e-09 8.68382382952702e-15
125.01 125.012 0 5 -5.576659264806156e-09 1.411521683972272e-13
125.01 125.012 5 10 -9.555593934863331e-09 1.231876728776237e-15
125.01 125.012 10 15 -8.081743024270336e-09 1.299752327533948e-13
125.01 125.012 15 20 -5.997589923463195e-09 4.791667492176293e-14
125.01 125.012 20 25 -4.30923407840498e-09 2.533869605065164e-14
125.01 125.012 25 30 -3.062868396068776e-09 1.729717772316736e-14
125.01 125.012 30 35 -2.159920762240275e-09 1.053233621568183e-14
125.01 125.012 35 40 -1.505303029548776e-09 6.815795316230907e-15
125.012 125.014 0 5 -4.74393362296374e-09 4.680320737614537e-13
125.012 125.014 5 10 -8.128505542661839e-09 5.294147397712301e-13
125.012 125.014 10 15 -6.874648316330616e-09 3.032028851280929e-13
125.012 125.014 15 20 -5.101820061446685e-09 2.794441159522009e-13
125.012 125.014 20 25 -3.66567429967905e-09 2.677966168852287e-13
125.012 125.014 25 30 -2.60541162656217e-09 1.507563718174181e-13
125.012 125.014 30 35 -1.837322068517862e-09 1.08182433892586e-13
125.012 125.014 35 40 -1.280473015289017e-09 7.598483842295e-14
125.014 125.016 0 5 -4.124027701597362e-09 2.927892298369741e-13
125.014 125.016 5 10 -7.066332483446762e-09 2.640907462442757e-13
125.014 125.016 10 15 -5.976323556858904e-09 9.734017206656407e-14
125.014 125.016 15 20 -4.435156341565007e-09 1.19688385787082e-13
125.014 125.016 20 25 -3.186675180669269e-09 1.44417614152417e-13
125.014 125.016 25 30 -2.264958698613033e-09 6.813895128797792e-14
125.014 125.016 30 35 -1.597236491638677e-09 4.968104249948572e-14
125.014 125.016 35 40 -1.113151508504938e-09 3.513800335928896e-14
125.016 125.018 0 5 -3.645669649187599e-09 2.063517238766742e-13
125.016 125.018 5 10 -6.246701128713396e-09 1.431439093683709e-13
125.016 125.018 10 15 -5.283133661961393e-09 9.453783068048966e-15
125.016 125.018 15 20 -3.920731622692332e-09 4.904084953607734e-14
125.016 125.018 20 25 -2.81706315474469e-09 8.697820037876175e-14
125.016 125.018 25 30 -2.002255993678169e-09 3.125763401227197e-14
125.016 125.018 30 35 -1.411981785080961e-09 2.348594991899569e-14
125.016 125.018 35 40 -9.840445174781467e-10 1.68230380206315e-14
125.018 125.02 0 5 -3.265805266893527e-09 1.585169894887246e-13
125.018 125.02 5 10 -5.595836073412659e-09 8.285486047682384e-14
125.018 125.02 10 15 -4.732679446407005e-09 3.004125505118008e-14
125.018 125.02 15 20 -3.51223559796629e-09 1.540166391345281e-14
125.018 125.02 20 25 -2.523562354231247e-09 5.747880080735694e-14
125.018 125.02 25 30 -1.793650986216781e-09 1.343811947053845e-14
