#q2lo q2hi qTlo qThi PDF0  uncertainty
125.024 125.026 15 20 -1.037781468480981e-09 1.01587080226435e-15
125.024 125.026 20 25 -9.066494010548911e-10 8.362715310024354e-15
125.024 125.026 25 30 -7.783547188311443e-10 1.233148907329334e-15
125.024 125.026 30 35 -6.640544081043165e-10 1.598211040145461e-15
125.024 125.026 35 40 -5.656849224475715e-10 1.652808516830209e-15
125.026 125.028 0 5 -4.82362110516961e-10 1.203344299405594e-14
125.026 125.028 5 10 -9.908062910868804e-10 3.678023890181619e-15
125.026 125.028 10 15 -1.050053573723964e-09 1.002793689389848e-14
125.026 125.028 15 20 -9.617409847977289e-10 2.219314858876336e-15
125.026 125.028 20 25 -8.402198143781304e-10 6.637325053106097e-15
125.026 125.028 25 30 -7.213271343894841e-10 1.851140664456464e-16
125.026 125.028 30 35 -6.154027540928472e-10 6.642647342133765e-16
125.026 125.028 35 40 -5.242414643679914e-10 8.359678880645941e-16
125.028 125.03 0 5 -4.494064250453846e-10 1.080234671902814e-14
125.028 125.03 5 10 -9.231169407825548e-10 2.579845403578358e-15
125.028 125.03 10 15 -9.783208514612723e-10 1.024509291165455e-14
125.028 125.03 15 20 -8.960444185008048e-10 2.891779476067777e-15
125.028 125.03 20 25 -7.828267558247853e-10 5.466796366882745e-15
125.028 125.03 25 30 -6.720571075732767e-10 4.450383580371414e-16
125.028 125.03 30 35 -5.733692650204048e-10 9.221260141961071e-17
125.028 125.03 35 40 -4.884356277449768e-10 3.302825110495872e-16
125.03 125.032 0 5 -4.206519380453945e-10 9.839876178293554e-15
125.03 125.032 5 10 -8.640566446752249e-10 1.852318389013173e-15
125.03 125.032 10 15 -9.15732632725353e-10 1.018929057061719e-14
125.03 125.032 15 20 -8.387228631944012e-10 3.254276121242164e-15
125.03 125.032 20 25 -7.327501737044364e-10 4.640893628641718e-15
125.03 125.032 25 30 -6.290680314963803e-10 8.267747929882206e-16
125.03 125.032 30 35 -5.366942110833217e-10 2.635402088620795e-16
125.03 125.032 35 40 -4.571943237499688e-10 1.118358419361895e-17
125.032 125.034 0 5 -3.953458835018351e-10 9.063200551817309e-15
125.032 125.034 5 10 -8.120792584650748e-10 1.357482042010761e-15
125.032 125.034 10 15 -8.606504156618171e-10 9.985446426500428e-15
125.032 125.034 15 20 -7.882756942300019e-10 3.431870767469871e-15
125.032 125.034 20 25 -6.886791107108721e-10 4.03723649525149e-15
125.032 125.034 25 30 -5.912344931232118e-10 1.056729530482882e-15
125.032 125.034 30 35 -5.044174745835268e-10 4.862130666647291e-16
125.032 125.034 35 40 -4.296996852390359e-10 1.926347284684811e-16
125.034 125.036 0 5 -3.729046926608189e-10 8.420065492982313e-15
125.034 125.036 5 10 -7.6598616072285e-10 1.013020385953365e-15
125.034 125.036 10 15 -8.118039802494762e-10 9.704243559989258e-15
125.034 125.036 15 20 -7.435395783953625e-10 3.497585604423493e-15
125.034 125.036 20 25 -6.495972698607565e-10 3.581831692642923e-15
125.034 125.036 25 30 -5.576840354527061e-10 1.191872397480362e-15
125.034 125.036 30 35 -4.75794740845139e-10 6.250128049551144e-16
125.034 125.036 35 40 -4.053176748018928e-10 3.234119165699791e-16
125.036 125.038 0 5 -3.528691107225703e-10 7.876191073419421e-15
125.036 125.038 5 10 -7.248340647670009e-10 7.682552371543054e-16
125.036 125.038 10 15 -7.681936934032036e-10 9.386331224394081e-15
125.036 125.038 15 20 -7.035989999308355e-10 3.495185496655984e-15
125.036 125.038 20 25 -6.147048493757879e-10 3.228400072962402e-15
125.036 125.038 25 30 -5.277300553790859e-10 1.266764492000158e-15
125.036 125.038 30 35 -4.502402517341947e-10 7.09900837080372e-16
125.036 125.038 35 40 -3.835493199027942e-10 4.069249075446308e-16
125.038 125.04 0 5 -3.3487284569004e-10 7.408282634779391e-15
125.038 125.04 5 10 -6.8787062493358e-10 5.911090883581229e-16
125.038 125.04 10 15 -7.290222687432012e-10 9.055268643769753e-15
125.038 125.04 15 20 -6.677237626277415e-10 3.451470011683675e-15
125.038 125.04 20 25 -5.833639440575533e-10 2.947099943349482e-15
125.038 125.04 25 30 -5.008249325977349e-10 1.30289365924627e-15
125.038 125.04 30 35 -4.272868187772392e-10 7.595894992384426e-16
125.038 125.04 35 40 -3.639966504414109e-10 4.59316914076256e-16
125.04 125.042 0 5 -3.186202286322766e-10 6.999999843102529e-15
125.04 125.042 5 10 -6.544885518533937e-10 4.607694209497214e-16
125.04 125.042 10 15 -6.936461409905758e-10 8.724674617845647e-15
125.04 125.042 15 20 -6.353244560021671e-10 3.383134404953615e-15
125.04 125.042 20 25 -5.550596402056237e-10 2.718148122229282e-15
