#q2lo q2hi qTlo qThi PDF0  uncertainty
125.024 125.026 15 20 4.304462842507469e-09 3.299671113047777e-14
125.024 125.026 20 25 3.205801919541788e-09 2.792251743350185e-14
125.024 125.026 25 30 2.35779882698502e-09 1.097379176766113e-14
125.024 125.026 30 35 1.723132221832855e-09 6.271383821065885e-15
125.024 125.026 35 40 1.250604335670953e-09 3.87415972800795e-15
125.026 125.028 0 5 2.964456791562771e-09 9.057887745577843e-14
125.026 125.028 5 10 5.355124555466815e-09 6.625886104867396e-15
125.026 125.028 10 15 4.77356453828155e-09 8.581441206795498e-14
125.026 125.028 15 20 3.693582190035033e-09 2.995104429984154e-14
125.026 125.028 20 25 2.750853534020367e-09 2.275006837083454e-14
125.026 125.028 25 30 2.02320301472688e-09 1.031206751748752e-14
125.026 125.028 30 35 1.47860897919509e-09 6.03565998331971e-15
125.026 125.028 35 40 1.073141284148041e-09 3.799141016744996e-15
125.028 125.03 0 5 2.571460768552901e-09 7.77981706400159e-14
125.028 125.03 5 10 4.645224451699257e-09 4.328805026819756e-15
125.028 125.03 10 15 4.140782560414684e-09 7.571725770500892e-14
125.028 125.03 15 20 3.203978262472441e-09 2.69646899653375e-14
125.028 125.03 20 25 2.38622416328128e-09 1.900828591395727e-14
125.028 125.03 25 30 1.755032522101798e-09 9.483285911334561e-15
125.028 125.03 30 35 1.282629025851904e-09 5.62870557324116e-15
125.028 125.03 35 40 9.309082178265535e-10 3.580792814177741e-15
125.03 125.032 0 5 2.251677486961807e-09 6.764396756127519e-14
125.03 125.032 5 10 4.067572807312088e-09 2.908637739345251e-15
125.03 125.032 10 15 3.625881094415194e-09 6.709765809316363e-14
125.03 125.032 15 20 2.805581308777221e-09 2.422373303006724e-14
125.03 125.032 20 25 2.089519918541933e-09 1.619357098538977e-14
125.03 125.032 25 30 1.536817788639746e-09 8.638771183106281e-15
125.03 125.032 30 35 1.123156547327558e-09 5.17327142991588e-15
125.03 125.032 35 40 8.151702666439039e-10 3.312929378621185e-15
125.032 125.034 0 5 1.988004863203806e-09 5.94163964716192e-14
125.032 125.034 5 10 3.591277310976764e-09 2.003119467885915e-15
125.032 125.034 10 15 3.201324255008958e-09 5.975165728574359e-14
125.032 125.034 15 20 2.477086273497044e-09 2.177976531628159e-14
125.032 125.034 20 25 1.844874236474825e-09 1.400866883081257e-14
125.032 125.034 25 30 1.356889754923888e-09 7.841808741227815e-15
125.032 125.034 30 35 9.91663884242416e-10 4.724236353327769e-15
125.032 125.034 35 40 7.19738560259258e-10 3.03871954426123e-15
125.034 125.036 0 5 1.768053788041795e-09 5.264145242760758e-14
125.034 125.036 5 10 3.193958891947009e-09 1.409868940960598e-15
125.034 125.036 10 15 2.847164411402786e-09 5.34777127157469e-14
125.034 125.036 15 20 2.203059262924027e-09 1.962863912159995e-14
125.034 125.036 20 25 1.640792984079549e-09 1.226903790112459e-14
125.034 125.036 25 30 1.206795054644372e-09 7.115509266103779e-15
125.034 125.036 30 35 8.819733737883047e-10 4.304746035955228e-15
125.034 125.036 35 40 6.401297108163761e-10 2.777390285158543e-15
125.036 125.038 0 5 1.58267247241545e-09 4.698674494156086e-14
125.036 125.038 5 10 2.859086191202805e-09 1.011735721212318e-15
125.036 125.038 10 15 2.54866628127594e-09 4.809795360068953e-14
125.036 125.038 15 20 1.97209927036676e-09 1.774491841016215e-14
125.036 125.038 20 25 1.468785443226499e-09 1.085494300298192e-14
125.036 125.038 25 30 1.080289177544941e-09 6.464706074969355e-15
125.036 125.038 30 35 7.895215647805018e-10 3.922950850707937e-15
125.036 125.038 35 40 5.73031826884582e-10 2.536645045435914e-15
125.038 125.04 0 5 1.424982625696887e-09 4.221236758659635e-14
125.038 125.04 5 10 2.574234572925086e-09 7.387456877086892e-16
125.038 125.04 10 15 2.294755107719866e-09 4.346248125029638e-14
125.038 125.04 15 20 1.775637505903607e-09 1.609698034198104e-14
125.038 125.04 20 25 1.322470136649406e-09 9.685660195000691e-15
125.038 125.04 25 30 9.726788521753012e-10 5.88618526157243e-15
125.038 125.04 30 35 7.108786381188052e-10 3.579976057695267e-15
125.038 125.04 35 40 5.159557389939889e-10 2.318648625929372e-15
125.04 125.042 0 5 1.289734318633263e-09 3.8140919877076e-14
125.04 125.042 5 10 2.329920787400464e-09 5.4791751632135e-16
125.04 125.042 10 15 2.076977939736986e-09 3.944752444504984e-14
125.04 125.042 15 20 1.60713372183015e-09 1.465347173277929e-14
125.04 125.042 20 25 1.196976307677707e-09 8.70491733757049e-15
125.04 125.042 25 30 8.803818658308276e-10 5.373545285905803e-15
125.04 125.042 30 35 6.434267277401991e-10 3.273796622514544e-15
125.04 125.042 35 40 4.670015449543057e-10 2.122957296559458e-15
125.042 125.044 0 5 1.172864625503226e-09 3.463849983644875e-14
125.042 125.044 5 10 2.118805727821755e-09 4.12180955948846e-16
125.042 125.044 10 15 1.888793011363573e-09 3.59517332546961e-14
125.042 125.044 15 20 1.461526392987718e-09 1.338583949957203e-14
125.042 125.044 20 25 1.088534452895381e-09 7.872339795864208e-15
125.042 125.044 25 30 8.006259227285164e-10 4.919483223458512e-15
125.042 125.044 30 35 5.851398490908702e-10 3.001129626821559e-15
125.042 125.044 35 40 4.246988954761971e-10 1.94798543853228e-15
125.044 125.046 0 5 1.071189707603749e-09 3.160223664399738e-14
125.044 125.046 5 10 1.935138227262538e-09 3.140921000604007e-16
125.044 125.046 10 15 1.725073970902593e-09 3.289229685773916e-14
125.044 125.046 15 20 1.334849130014816e-09 1.22690983285295e-14
125.044 125.046 20 25 9.941906532518516e-10 7.158218310085038e-15
125.044 125.046 25 30 7.312385493062369e-10 4.516849504455668e-15
125.044 125.046 30 35 5.34430363836782e-10 2.758357960551286e-15
125.044 125.046 35 40 3.87895567585579e-10 1.791733757599769e-15
125.046 125.048 0 5 9.821861669050551e-10 2.895188371020747e-14
125.046 125.048 5 10 1.774360107888397e-09 2.421803585875345e-16
125.046 125.048 10 15 1.581757841772445e-09 3.020146386929577e-14
125.046 125.048 15 20 1.223958300084715e-09 1.128181241599892e-14
125.046 125.048 20 25 9.116037246688776e-10 6.540212586116663e-15
125.046 125.048 25 30 6.704979088659461e-10 4.159084467318921e-15
125.046 125.048 30 35 4.900399564746626e-10 2.541965432154968e-15
125.046 125.048 35 40 3.556783420153357e-10 1.65214199361437e-15
125.048 125.05 0 5 9.038332848287616e-10 2.662399763308894e-14
125.048 125.05 5 10 1.632821209464602e-09 1.887604090735218e-16
125.048 125.05 10 15 1.455591013083061e-09 2.782362863233611e-14
125.048 125.05 15 20 1.126336494913487e-09 1.040577676656793e-14
125.048 125.05 20 25 8.388988543637455e-10 6.001200818043317e-15
125.048 125.05 25 30 6.170251584994405e-10 3.840367449079684e-15
125.048 125.05 30 35 4.509609696310804e-10 2.348718735099998e-15
125.048 125.05 35 40 3.273159130430429e-10 1.527259781974101e-15
124.952 125.05 0 40 1.2941459972106e-05 9.705855289116362e-11
