#q2lo q2hi qTlo qThi PDF0  uncertainty
124.994 124.996 0 5 1.92650746788159e-08 2.455217075557348e-13
124.994 124.996 5 10 3.956975745230832e-08 1.15733728208899e-13
124.994 124.996 10 15 4.193342481481896e-08 5.329687922633587e-13
124.994 124.996 15 20 3.840427128613441e-08 2.829070408083633e-13
124.994 124.996 20 25 3.35497760049433e-08 5.517928584010596e-15
124.994 124.996 25 30 2.880135061572851e-08 1.576827507520406e-13
124.994 124.996 30 35 2.457099168434288e-08 1.196082988996741e-13
124.994 124.996 35 40 2.093044840647362e-08 9.393160173235319e-14
124.996 124.998 0 5 4.093786416642587e-08 1.942656000141219e-13
124.996 124.998 5 10 8.408527323557507e-08 1.67928203174546e-12
124.996 124.998 10 15 8.910845075428372e-08 2.626854061160107e-12
124.996 124.998 15 20 8.160928747745116e-08 1.982025416920796e-12
124.996 124.998 20 25 7.129366117618898e-08 1.209741841386264e-12
124.996 124.998 25 30 6.120337673039659e-08 1.373899813136145e-12
124.996 124.998 30 35 5.221391678217772e-08 1.141297560169426e-12
124.996 124.998 35 40 4.447778073099494e-08 9.55765987799255e-13
124.998 125 0 5 9.140817644185712e-08 3.91940414480553e-12
124.998 125 5 10 1.877508006590206e-07 1.085889693859355e-11
124.998 125 10 15 1.989677607873165e-07 1.336625459326774e-11
124.998 125 15 20 1.822237285142872e-07 1.131174571364785e-11
124.998 125 20 25 1.591906409927128e-07 8.737301511895164e-12
124.998 125 25 30 1.366605636516838e-07 8.23642944394891e-12
124.998 125 30 35 1.165883503306841e-07 6.959088839943736e-12
124.998 125 35 40 9.931457422258724e-08 5.891956843312841e-12
125 125.002 0 5 8.66065291217766e-08 2.28201991314192e-12
125 125.002 5 10 1.778890486521686e-07 7.371768848051293e-12
125 125.002 10 15 1.885176354004446e-07 9.588880487915524e-12
125 125.002 15 20 1.726536564360588e-07 7.893585420327905e-12
125 125.002 20 25 1.508306958965029e-07 5.801972849103273e-12
125 125.002 25 30 1.294841352383362e-07 5.684122820887799e-12
125 125.002 30 35 1.104662414455518e-07 4.784739080771638e-12
125 125.002 35 40 9.409973498795478e-08 4.041429118743985e-12
125.002 125.004 0 5 3.480790330660037e-08 1.4984181435528e-13
125.002 125.004 5 10 7.149541470003379e-08 7.938362355317395e-13
125.002 125.004 10 15 7.576746694145245e-08 1.570333243253222e-12
125.002 125.004 15 20 6.93918029649564e-08 1.073610779471761e-12
125.002 125.004 20 25 6.062105854232745e-08 4.890004315901256e-13
125.002 125.004 25 30 5.204169857074034e-08 7.083930621260071e-13
125.002 125.004 30 35 4.439821910378143e-08 5.778598733466461e-13
125.002 125.004 35 40 3.782033484578785e-08 4.78118919812841e-13
125.004 125.006 0 5 1.4685546204878e-08 2.163014533541489e-13
125.004 125.006 5 10 3.016422275543948e-08 3.275809780009828e-14
125.004 125.006 10 15 3.196675125883141e-08 3.504301933290213e-13
125.004 125.006 15 20 2.927692936352667e-08 1.630534820331954e-13
125.004 125.006 20 25 2.557656847541638e-08 5.19631444682231e-14
125.004 125.006 25 30 2.195691554082017e-08 8.036651829222318e-14
125.004 125.006 30 35 1.873210097467774e-08 5.708876960043781e-14
125.004 125.006 35 40 1.59568553189722e-08 4.251077826791921e-14
125.006 125.008 0 5 7.492814216109336e-09 1.19106340322767e-13
125.006 125.008 5 10 1.539036071956882e-08 1.727523298878452e-15
125.006 125.008 10 15 1.631011417427286e-08 1.648863022708394e-13
125.006 125.008 15 20 1.493776467305985e-08 6.946674456731386e-14
125.006 125.008 20 25 1.304979618183618e-08 3.971945391430776e-14
125.006 125.008 25 30 1.120298937144298e-08 3.044772423814529e-14
125.006 125.008 30 35 9.557628613601322e-09 2.004951798591455e-14
125.006 125.008 35 40 8.141641278572643e-09 1.391810433609866e-14
125.008 125.01 0 5 4.346132506613579e-09 2.235108617136944e-13
125.008 125.01 5 10 8.926920056429251e-09 2.704574924805779e-13
125.008 125.01 10 15 9.46035309890969e-09 1.617833495692454e-13
125.008 125.01 15 20 8.664428413088838e-09 2.106327198910945e-13
125.008 125.01 20 25 7.569422350459067e-09 2.609114675311903e-13
125.008 125.01 25 30 6.49817752323281e-09 1.745704570651608e-13
125.008 125.01 30 35 5.543820190579959e-09 1.534776510349872e-13
125.008 125.01 35 40 4.72250158424951e-09 1.331663337096385e-13
125.01 125.012 0 5 2.739031645063336e-09 7.43136080492832e-14
125.01 125.012 5 10 5.625972036372533e-09 3.337311726443317e-14
125.01 125.012 10 15 5.962180684251036e-09 4.35662656777313e-14
125.01 125.012 15 20 5.460586367392049e-09 4.160491262899267e-16
125.01 125.012 20 25 4.77049501638803e-09 4.82512950931883e-14
125.01 125.012 25 30 4.095372724003451e-09 1.0176367206651e-14
125.01 125.012 30 35 3.493912818826886e-09 1.155336417453002e-14
125.01 125.012 35 40 2.97629541212365e-09 1.13739702659202e-14
