#q2lo q2hi qTlo qThi PDF0  uncertainty
124.978 124.98 30 35 1.031224056904172e-09 3.953340099083583e-15
124.978 124.98 35 40 7.190484065494839e-10 3.086900535439471e-15
124.98 124.982 0 5 2.895533060801444e-09 1.390878198102348e-13
124.98 124.982 5 10 4.994078660626294e-09 7.491593067213207e-14
124.98 124.982 10 15 4.238484702743778e-09 2.540643250864714e-14
124.98 124.982 15 20 3.150359736194545e-09 1.464348384472686e-14
124.98 124.982 20 25 2.265474275200201e-09 5.191002264887072e-14
124.98 124.982 25 30 1.611149834064942e-09 1.244784678107631e-14
124.98 124.982 30 35 1.136737893106372e-09 9.93607008416701e-15
124.98 124.982 35 40 7.926255897346127e-10 7.291777358440436e-15
124.982 124.984 0 5 3.22464623654948e-09 1.813706296097596e-13
124.982 124.984 5 10 5.561746585830642e-09 1.29341935535668e-13
124.982 124.984 10 15 4.720292170863054e-09 1.080356427920729e-14
124.982 124.984 15 20 3.508492391403728e-09 4.531660292437438e-14
124.982 124.984 20 25 2.523024783891176e-09 7.860789797325463e-14
124.982 124.984 25 30 1.794321920179462e-09 2.868986680345386e-14
124.982 124.984 30 35 1.265980434001495e-09 2.152457214355381e-14
124.982 124.984 35 40 8.82749259581023e-10 1.541271133467032e-14
124.984 124.986 0 5 3.636735078436407e-09 2.579752600551754e-13
124.984 124.986 5 10 6.272533102829832e-09 2.38417615466993e-13
124.984 124.986 10 15 5.323570490968918e-09 9.09416683507068e-14
124.984 124.986 15 20 3.956915099548338e-09 1.095638753428417e-13
124.984 124.986 20 25 2.845506901574606e-09 1.305895892490123e-13
124.984 124.986 25 30 2.023673743680031e-09 6.223849110773802e-14
124.984 124.986 30 35 1.42780632205663e-09 4.535525938760957e-14
124.984 124.986 35 40 9.95593894864954e-10 3.20797552519497e-14
124.986 124.988 0 5 4.166802446578216e-09 4.135864518415068e-13
124.986 124.988 5 10 7.186811401432916e-09 4.773829461016636e-13
124.986 124.988 10 15 6.099560494930488e-09 2.778769102004006e-13
124.986 124.988 15 20 4.533715194412529e-09 2.544861477994337e-13
124.986 124.988 20 25 3.260310738602312e-09 2.421850852394162e-13
124.986 124.988 25 30 2.318685221715113e-09 1.37236859661817e-13
124.986 124.988 30 35 1.635960051720227e-09 9.84749589440892e-14
124.986 124.988 35 40 1.140743717201418e-09 6.918334263235543e-14
124.988 124.99 0 5 4.871662782005246e-09 1.206875962774205e-13
124.988 124.99 5 10 8.402785730259122e-09 1.111971227836396e-15
124.988 124.99 10 15 7.131724020634418e-09 1.138252713800628e-13
124.988 124.99 15 20 5.300887080311057e-09 4.206779229035881e-14
124.988 124.99 20 25 3.811966247596586e-09 2.224503401339595e-14
124.988 124.99 25 30 2.711057135208257e-09 1.521976751093401e-14
124.988 124.99 30 35 1.912807283647873e-09 9.27336834453059e-15
124.988 124.99 35 40 1.333794080649585e-09 6.003748217416408e-15
124.99 124.992 0 5 5.848996510538791e-09 1.42176166267001e-13
124.99 124.992 5 10 1.008855036326354e-08 4.166249584780604e-15
124.99 124.992 10 15 8.562522616627467e-09 1.380577027920567e-13
124.99 124.992 15 20 6.364398187075484e-09 5.192479173950499e-14
124.99 124.992 20 25 4.576772936485896e-09 2.522091210006533e-14
124.99 124.992 25 30 3.254997428811436e-09 1.905412824530698e-14
124.99 124.992 30 35 2.29659797925842e-09 1.169784979942608e-14
124.99 124.992 35 40 1.601417772046411e-09 7.605645271461729e-15
124.992 124.994 0 5 7.272355346575694e-09 1.653770841504001e-13
124.992 124.994 5 10 1.254362941377224e-08 2.056249465821169e-14
124.992 124.994 10 15 1.064626612780735e-08 1.824028734370921e-13
124.992 124.994 15 20 7.913234811324774e-09 7.341912507278039e-14
124.992 124.994 20 25 5.690588791350875e-09 2.391574080634363e-14
124.992 124.994 25 30 4.04715492179627e-09 2.834994085404284e-14
124.992 124.994 30 35 2.855522369884357e-09 1.786157766270831e-14
124.992 124.994 35 40 1.991163355874653e-09 1.177884966220609e-14
124.994 124.996 0 5 9.430239254224499e-09 1.373020110670746e-13
124.994 124.996 5 10 1.626559657136224e-08 1.481566442754074e-13
124.994 124.996 10 15 1.380523869268375e-08 3.333966753464504e-13
